id,title,description,availability,condition,price,link,image_link,additional_image_link,brand,item_group_id,google_product_category,custom_label_0
product_b18a4590-ed4f-cb26-9fe3-65510282b910,Botella R Barrica - 750 ml,"<ul>        <li>Envase de vidrio nuevo para bebidas espirituosas.</li>        <li>Capacidad 750 ml</li>        <li>Altura 220±1,6&nbsp;mm - Base 92,5±1,6 mm - &nbsp;Peso 608 grs</li>        <li>Boca interna 21,5±0,5mm.</li>        <li>Tapon tipo ""T"" ideal 34 X 12 / Ø 22,5.</li>        <li>Color transparente/flint.</li>        <li>Fabricación Nacional</li></ul><p>&nbsp;</p><p>Este producto se entrega fraccionado en cajas genericas. También en pallet: 100 x 120 x 160&nbsp;cm.</p><p>&nbsp;</p><p>Opcional cajas para distribucion de producto final, tambien podemos imprimir tu diseño.</p><p>&nbsp;</p>",in stock,new,2164.77 ARS,https://dc-inc-web-v3.vercel.app/producto/botella-r-barrica-750-ml,https://cdn.sanity.io/images/4sov2yyo/production/9bf559f331ed4f8d448fb579350c9288657bed8f-1000x1000.jpg,,DC Inc,product_b18a4590-ed4f-cb26-9fe3-65510282b910,,
product_b18a4590-ed4f-cb26-9fe3-65510282b910BS,Botella Spirit - 750 ml,"<ul>        <li>Envase de vidrio nuevo para bebidas espirituosas.</li>        <li>Capacidad 750 ml</li>        <li>Altura 230±1,6&nbsp;mm - &nbsp;Peso 700 grs</li>        <li>Boca interna 22,5±0,5mm.</li>        <li>Tapon tipo ""T"".</li>        <li>Color transparente/flint.</li>        <li>Fabricación Importada</li></ul><p>&nbsp;</p><p>Este producto se entrega fraccionado en cajas genericas. También en pallet: 100 x 120 x 227 cm.</p><p>&nbsp;</p><p>Opcional cajas para distribucion de producto final, tambien podemos imprimir tu diseño.</p>",in stock,new,2124.81 ARS,https://dc-inc-web-v3.vercel.app/producto/botella-spirit-750-ml,https://cdn.sanity.io/images/4sov2yyo/production/6a1dae1c4380e7610544131587920675b792c876-1000x1000.jpg,,DC Inc,product_b18a4590-ed4f-cb26-9fe3-65510282b910BS,,
product_b18a4590-ed4f-cb26-9fe3-65510282b910TK,Botella Tokio - 375 ml,"<p>Botella Tokio 375&nbsp;&nbsp;</p><p>&nbsp;</p><ul>        <li>Envase para bebidas espirituosas - destilados</li>        <li>Vidrio Super Flint (transparente)</li>        <li>Capacidad 375 ml</li>        <li>Altura 176±1,6&nbsp;mm</li>        <li>Peso 420 grs</li>        <li>Boca interna 22,5±0,5mm.</li>        <li>Fabricación Industrial</li>        <li>Origen&nbsp;China<br>        &nbsp;</li></ul><p>&nbsp;</p><ul>        <li>Adicionales disponibles:&nbsp;        <ul>                <li>Tapón sintético tipo ""T""</li>                <li>Serigrafia - Decorado</li>                <li>Precinto de seguridad termocontraible</li>                <li>Caja para distribución</li>                <li>Estuche Regalo</li>                <li>Cristaleria decorada.<br>                &nbsp;</li>        </ul>        </li>        <li>        <p>Presentaciones opcionales:&nbsp;</p>        <ul>                <li>                <p>Cajas genérica de 30 unidades</p>                </li>                <li>                <p>Pallet de 1080 unidades (medida 1,2 x 1,0 x 1,00 m)</p>                </li>                <li>                <p>Pallet a medida (consultar recargo)</p>                </li>        </ul>        </li></ul>",in stock,new,2728.50 ARS,https://dc-inc-web-v3.vercel.app/producto/botella-tokio-375-ml,https://cdn.sanity.io/images/4sov2yyo/production/05207aec19612cf2392079d9cdcd8a7090ad635c-1000x1000.jpg,,DC Inc,product_b18a4590-ed4f-cb26-9fe3-65510282b910TK,,
product_b18a4590-ed4f-cb26-9fe3-65510282b91TK5,Botella Tokio - 500 ml,"<p>Botella Tokio 500&nbsp;&nbsp;</p><p>&nbsp;</p><ul>	<li>Envase para bebidas espirituosas - destilados</li>	<li>Vidrio Super Flint (transparente)</li>	<li>Capacidad 500 ml</li>	<li>Altura 196,3 mm</li>	<li>Peso 580 grs</li>	<li>Boca interna 18,5±0,5mm.</li>	<li>Fabricación Industrial</li>	<li>Origen&nbsp;China<br>	&nbsp;</li></ul><p>&nbsp;</p><ul>	<li>Adicionales disponibles:&nbsp;	<ul>		<li>Tapón sintético tipo ""T""</li>		<li>Serigrafia - Decorado</li>		<li>Precinto de seguridad termocontraible</li>		<li>Caja para distribución</li>		<li>Estuche Regalo</li>		<li>Cristaleria decorada.<br>		&nbsp;</li>	</ul>	</li>	<li>	<p>Presentaciones opcionales:&nbsp;</p>	<ul>		<li>		<p>Cajas genérica de 30 unidades</p>		</li>		<li>		<p>Pallet de 2016 unidades (medida 1,2 x 1,0 x 1,40 m)</p>		</li>		<li>		<p>Pallet a medida (consultar recargo)</p>		</li>	</ul>	</li></ul>",in stock,new,2652.44 ARS,https://dc-inc-web-v3.vercel.app/producto/botella-tokio-500-ml,https://cdn.sanity.io/images/4sov2yyo/production/8e78a8c8d0524bb100ec8f90148e6fa31cc0a9b1-1000x1000.jpg,,DC Inc,product_b18a4590-ed4f-cb26-9fe3-65510282b91TK5,,
product_b18a4590-ed4f-cb26-9fe3-65510282b91TYA,Botella Yantai - 700 ml,"<p>Botella Yantai 700&nbsp;&nbsp;</p><p>&nbsp;</p><ul>	<li>Envase para bebidas espirituosas - destilados</li>	<li>Vidrio Super Flint (transparente)</li>	<li>Capacidad 700 ml</li>	<li>Altura 173,5 mm</li>	<li>Peso 529 grs</li>	<li>Boca interna 22±0,5mm.</li>	<li>Fabricación Industrial</li>	<li>Origen&nbsp;China<br>	&nbsp;</li></ul><p>&nbsp;</p><ul>	<li>Adicionales disponibles:&nbsp;	<ul>		<li>Tapón sintético tipo ""T""</li>		<li>Serigrafia - Decorado</li>		<li>Precinto de seguridad termocontraible</li>		<li>Caja para distribución</li>		<li>Estuche Regalo</li>		<li>Cristaleria decorada.<br>		&nbsp;</li>	</ul>	</li>	<li>	<p>Presentaciones opcionales:&nbsp;</p>	<ul>		<li>		<p>Cajas genérica de 30 unidades</p>		</li>		<li>		<p>Pallet de 1560 unidades (medida 1,2 x 1,0 x 1,10 m)</p>		</li>		<li>		<p>Pallet a medida (consultar recargo)</p>		</li>	</ul>	</li></ul>",in stock,new,3344.08 ARS,https://dc-inc-web-v3.vercel.app/producto/botella-yantai-700-ml,https://cdn.sanity.io/images/4sov2yyo/production/8e7b92d80d3ed7758b71a617ccf7bd52693ab3d2-1000x1000.png,,DC Inc,product_b18a4590-ed4f-cb26-9fe3-65510282b91TYA,,
product_ea77f230-558f-57b6-cdd1-0ba565e8f827BS1000,Botellon Importado Growler - 1000 ml,— Botellon Importado Growler - 1000 ml,in stock,new,2954.29 ARS,https://dc-inc-web-v3.vercel.app/producto/botellon-importado-growler-1000-ml,https://cdn.sanity.io/images/4sov2yyo/production/42af645952742030526b8715b541d229440c5455-1000x1000.jpg,,DC Inc,product_ea77f230-558f-57b6-cdd1-0ba565e8f827BS1000,,
product_ea77f230-558f-57b6-cdd1-0ba565e8f827BS,Botellon Importado Growler - 1900 ml,— Botellon Importado Growler - 1900 ml,in stock,new,5181.30 ARS,https://dc-inc-web-v3.vercel.app/producto/botellon-importado-growler-1900-ml,https://cdn.sanity.io/images/4sov2yyo/production/6976cdeb54afac83d015e3ad10d7f2600559dec1-1000x1000.jpg,,DC Inc,product_ea77f230-558f-57b6-cdd1-0ba565e8f827BS,,
product_ffaf9541-85bb-597f-087d-65cd71909e55,Botellon R Ambar - 1000 ml,<ul>	<li>Botellon de vidrio nuevo&nbsp;</li>	<li>Capacidad 1000 ml</li>	<li>Boca axial de 37 mm</li>	<li>Color ambar con manija</li>	<li>Origen Importado</li></ul><p>&nbsp;</p><p>Este producto se entrega en cajas genericas de 6 unidades cada una de 9 unidades.</p><p>&nbsp;</p>,in stock,new,1519.20 ARS,https://dc-inc-web-v3.vercel.app/producto/botellon-r-ambar-1000-ml,https://cdn.sanity.io/images/4sov2yyo/production/b64828be76a49329dbb516b3ce0a9a655056ffc7-1000x1000.jpg,,DC Inc,product_ffaf9541-85bb-597f-087d-65cd71909e55,,
product_e0675695-d920-88bb-e19e-6c8ba7b45009,Botellon R Ambar - 500 ml,"<ul>        <li>Botella/Botellon tipo jarabe de vidrio nuevo</li>        <li>Capacidad 500 ml</li>        <li>Altura 169 mm - Base 77,6 mm - Panel 92,2 mm - Peso 235&nbsp;grs</li>        <li>Boca axial de 28 mm baja</li>        <li>Color ambar o flint</li>        <li>Origen Nacional</li></ul><p>&nbsp;</p><p>Este producto se entrega en cajas genericas.</p><p>&nbsp;</p>",in stock,new,905.77 ARS,https://dc-inc-web-v3.vercel.app/producto/botellon-r-ambar-500-ml,https://cdn.sanity.io/images/4sov2yyo/production/dc57282dd832ceeb88fd22e32dec24e766b04271-1000x1000.jpg,,DC Inc,product_e0675695-d920-88bb-e19e-6c8ba7b45009,,
product_e3a4cd95-e189-ce9f-0d63-72328ea0b03a,Botellon R Flint - 1000 ml,<ul>	<li>Botella/Botellon tipo jaraba de vidrio nuevo</li>	<li>Capacidad 1000 ml</li>	<li>Altura 222 mm - Base 99 mm - Panel 117 mm - Peso 565 grs</li>	<li>Boca axial de 28 mm</li>	<li>Color flint (transparente)&nbsp;</li>	<li>Origen Nacional</li></ul><p>&nbsp;</p><p>Este producto se entrega en cajas genericas de 15&nbsp;unidades cada una.</p><p>&nbsp;</p>,in stock,new,2101.62 ARS,https://dc-inc-web-v3.vercel.app/producto/botellon-r-flint-1000-ml,https://cdn.sanity.io/images/4sov2yyo/production/f8263311bb7e0a294b601d5c49b41bff3c7f71ef-1000x1000.jpg,,DC Inc,product_e3a4cd95-e189-ce9f-0d63-72328ea0b03a,,
product_2328cd84-d017-c195-d4c4-60e9bc4a472a,Botellon R Flint - 500 ml,"<ul>	<li>Botella/Botellon tipo jarabe de vidrio nuevo</li>	<li>Capacidad 500 ml</li>	<li>Altura 169 mm - Base 77,6 mm - Panel 92,2 mm - Peso 235&nbsp;grs</li>	<li>Boca axial de 28 mm baja</li>	<li>Color ambar o flint</li>	<li>Origen Nacional</li></ul><p>&nbsp;</p><p>Este producto se entrega en cajas genericas.</p><p>&nbsp;</p>",in stock,new,1102.36 ARS,https://dc-inc-web-v3.vercel.app/producto/botellon-r-flint-500-ml,https://cdn.sanity.io/images/4sov2yyo/production/baae5cb5048485dd4afbf79c601f10bde0cdc7c9-1000x1000.jpg,,DC Inc,product_2328cd84-d017-c195-d4c4-60e9bc4a472a,,
product_ea77f230-558f-57b6-cdd1-0ba565e8f827,Botellon R Growler - 1950 ml,"<ul>	<li>Botellon de vidrio nuevo</li>	<li>Capacidad 1950 ml</li>	<li>Altura 278 mm - Base 123 mm - Panel 130 mm - Peso 1100 grs</li>	<li>Boca axial de 37 mm</li>	<li>Color ambar con manija</li>	<li>Origen Nacional</li></ul><p>&nbsp;</p><p>Este producto se entrega en cajas genericas de 6 unidades cada una.</p><p>Opcion, cajas para envases de cerveza artesanal por 12 unidades.</p>",in stock,new,2636.46 ARS,https://dc-inc-web-v3.vercel.app/producto/botellon-r-growler-1950-ml,https://cdn.sanity.io/images/4sov2yyo/production/6976cdeb54afac83d015e3ad10d7f2600559dec1-1000x1000.jpg,,DC Inc,product_ea77f230-558f-57b6-cdd1-0ba565e8f827,,
product_9c31929e-c5f9-e7d8-6d70-8fe445ff69d612,Caja 12 Botellas 500 ml,"<ul>        <li>Cajas de carton corrugado de 70 libras</li>        <li>Para 12 botellas de 500&nbsp;ml</li>        <li>Precio especial si la compras con envases</li>        <li>A partir de 600 unidades la impresión es gratis, podes agregar la info que quieras. Tenes un costo unico que es para los clise de impresión que duran para futuras impresiones.</li></ul><p>&nbsp;</p>",in stock,new,826.53 ARS,https://dc-inc-web-v3.vercel.app/producto/caja-12-botellas-500-ml,https://cdn.sanity.io/images/4sov2yyo/production/aa9fe9f124c9490a0d2907c6ee1288c84b920e64-1000x1000.jpg,,DC Inc,product_9c31929e-c5f9-e7d8-6d70-8fe445ff69d612,,
product_9c31929e-c5f9-e7d8-6d70-8fe445ff69d612CA,Caja 12 Botellas 500 ml - Cerveza Artesanal,"<ul>        <li>Cajas de carton corrugado de 70 libras</li>        <li>Para 12 botellas de 500&nbsp;ml</li>        <li>Precio especial si la compras con envases</li>        <li>A partir de 600 unidades la impresión es gratis, podes agregar la info que quieras. Tenes un costo unico que es para los clise de impresión que duran para futuras impresiones.</li></ul><p>&nbsp;</p>",in stock,new,496.72 ARS,https://dc-inc-web-v3.vercel.app/producto/caja-12-botellas-500-ml-cerveza-artesanal,https://cdn.sanity.io/images/4sov2yyo/production/aa9fe9f124c9490a0d2907c6ee1288c84b920e64-1000x1000.jpg,,DC Inc,product_9c31929e-c5f9-e7d8-6d70-8fe445ff69d612CA,,
